dispute_id,transaction_id,transaction_amount_inr,days_since_transaction,dispute_reason_code,merchant_category,customer_account_age_days,previous_dispute_count,delivery_proof_available,tracking_number_valid,signature_confirmation,delivery_confirmed_before_dispute,avs_match,cvv_match,ip_device_match,customer_account_age_norm,customer_communication_count,customer_communication_sentiment,refund_policy_disclosed_at_purchase,product_photos_available,duplicate_transaction_exists,refund_already_processed,refund_processed_before_dispute,subscription_cancellation_confirmed,evidence_completeness_score,win_probability_true,won
DSP105811,TXN205811,873.62,30,fraud,electronics,291,0.0,1,0,0,0,1,1,1,0.1455,3.0,0.22,0,0,0,0,0,1,0.417,0.6231,0
DSP105812,TXN205812,211.94,45,not_as_described,digital_goods,475,0.0,0,0,1,0,0,1,1,0.2375,2.0,-0.61,0,0,0,0,1,1,0.417,0.0297,0
DSP105813,TXN205813,478.36,80,duplicate_charge,subscription,1434,1.0,0,0,0,1,0,0,1,0.717,1.0,0.63,1,0,0,0,0,0,0.167,0.056,0
DSP105814,TXN205814,1839.37,5,not_as_described,food_delivery,244,1.0,1,0,0,0,0,0,0,0.122,1.0,-0.59,1,0,1,0,0,0,0.25,0.0975,0
DSP105815,TXN205815,1874.61,98,credit_not_processed,subscription,645,0.0,0,1,0,0,0,0,1,0.3225,2.0,0.11,1,0,0,0,0,1,0.333,0.0474,0
DSP105816,TXN205816,979.27,41,item_not_received,digital_goods,147,1.0,1,1,0,0,1,1,0,0.0735,1.0,-0.11,1,1,1,0,0,1,0.667,0.7289,1
DSP105817,TXN205817,4121.55,60,fraud,digital_goods,1003,0.0,0,0,0,0,0,1,0,0.5015,0.0,0.34,0,1,1,0,0,0,0.25,0.1382,0
DSP105818,TXN205818,5187.69,110,item_not_received,food_delivery,361,2.0,1,0,0,0,0,0,0,0.1805,3.0,-0.14,1,1,1,1,0,0,0.417,0.2633,0
DSP105819,TXN205819,1249.84,16,item_not_received,retail,323,0.0,0,1,0,0,1,1,1,0.1615,0.0,-0.56,0,0,0,0,0,0,0.333,0.1241,1
DSP105820,TXN205820,1720.61,114,duplicate_charge,digital_goods,640,0.0,0,0,0,0,0,0,0,0.32,1.0,-0.31,0,0,0,0,0,0,0.0,0.2174,0
DSP105821,TXN205821,851.89,74,credit_not_processed,food_delivery,512,0.0,1,0,0,1,0,1,0,0.256,1.0,-0.18,1,1,0,0,0,0,0.333,0.0575,0
DSP105822,TXN205822,2507.11,52,duplicate_charge,digital_goods,97,1.0,1,1,1,0,0,1,0,0.0485,1.0,0.55,0,0,0,0,0,0,0.333,0.1417,0
DSP105823,TXN205823,405.83,9,fraud,digital_goods,900,0.0,1,0,1,0,1,1,1,0.45,1.0,0.02,1,0,0,0,1,0,0.583,0.9718,1
DSP105824,TXN205824,8069.4,9,item_not_received,electronics,1005,0.0,0,0,0,0,0,1,0,0.5025,2.0,-0.56,0,0,0,0,0,0,0.083,0.0187,0
DSP105825,TXN205825,4188.03,99,fraud,digital_goods,916,0.0,1,0,0,0,1,0,0,0.458,2.0,0.39,0,0,0,0,0,0,0.167,0.031,1
DSP105826,TXN205826,403.86,49,duplicate_charge,electronics,884,0.0,0,0,0,0,1,0,1,0.442,0.0,0.28,0,0,1,0,0,0,0.25,0.8073,1
DSP105827,TXN205827,608.49,92,item_not_received,electronics,1999,0.0,0,1,0,0,0,1,1,0.9995,2.0,-0.39,0,0,0,0,0,1,0.333,0.0785,0
DSP105828,TXN205828,2041.11,100,not_as_described,subscription,549,0.0,0,1,0,0,0,1,0,0.2745,1.0,-0.44,0,1,0,0,0,1,0.333,0.0758,0
DSP105829,TXN205829,955.04,49,credit_not_processed,retail,670,0.0,1,0,0,0,1,0,0,0.335,1.0,-0.14,0,0,0,0,0,0,0.167,0.0694,0
DSP105830,TXN205830,2309.07,38,not_as_described,digital_goods,1021,1.0,0,0,0,0,0,1,0,0.5105,3.0,-0.29,1,0,0,0,1,1,0.333,0.0244,0
DSP105831,TXN205831,935.05,33,item_not_received,electronics,168,1.0,0,0,0,0,1,0,0,0.084,2.0,0.41,1,1,0,0,0,1,0.333,0.073,0
DSP105832,TXN205832,6153.72,77,item_not_received,retail,1977,1.0,0,0,1,0,0,0,0,0.9885,1.0,0.03,0,0,0,0,0,0,0.083,0.1064,0
DSP105833,TXN205833,1350.6,86,not_as_described,food_delivery,1048,0.0,0,0,0,0,1,0,0,0.524,1.0,-0.51,1,0,1,0,0,0,0.25,0.1172,0
DSP105834,TXN205834,15071.41,42,not_as_described,food_delivery,1392,1.0,1,0,0,0,1,0,0,0.696,2.0,0.04,1,0,0,0,0,0,0.25,0.1726,0
DSP105835,TXN205835,2447.14,69,fraud,electronics,643,0.0,1,0,0,0,1,0,0,0.3215,0.0,0.03,0,0,0,0,0,0,0.167,0.2845,0
DSP105836,TXN205836,347.44,65,credit_not_processed,electronics,1383,1.0,0,0,0,1,0,0,0,0.6915,4.0,-0.48,1,0,0,0,0,0,0.083,0.1258,0
DSP105837,TXN205837,10791.31,18,not_as_described,digital_goods,1755,1.0,0,0,0,0,1,1,1,0.8775,1.0,-0.23,0,0,0,0,0,0,0.25,0.0655,0
DSP105838,TXN205838,4018.56,64,item_not_received,food_delivery,1157,2.0,0,0,0,0,0,0,0,0.5785,2.0,0.16,1,0,0,0,1,1,0.25,0.0554,1
DSP105839,TXN205839,1958.92,92,fraud,food_delivery,420,0.0,0,1,0,0,0,1,1,0.21,3.0,0.64,0,0,0,0,0,1,0.333,0.598,0
DSP105840,TXN205840,2557.11,116,item_not_received,electronics,1368,0.0,0,1,0,0,1,1,0,0.684,0.0,0.35,0,0,0,0,0,0,0.25,0.0377,0
DSP105841,TXN205841,407.87,41,item_not_received,food_delivery,1711,0.0,0,1,0,1,1,1,0,0.8555,2.0,-0.38,1,1,0,0,0,0,0.417,0.0051,0
DSP105842,TXN205842,220.44,29,item_not_received,retail,1387,0.0,1,0,0,0,0,1,0,0.6935,1.0,0.72,0,1,1,1,0,0,0.417,0.0275,0
DSP105843,TXN205843,1284.66,108,not_as_described,electronics,1327,0.0,1,0,0,0,0,0,0,0.6635,2.0,-0.23,1,0,0,1,0,0,0.25,0.084,0
DSP105844,TXN205844,5317.56,111,item_not_received,food_delivery,927,0.0,0,0,1,1,1,0,0,0.4635,0.0,0.29,1,1,1,0,0,0,0.417,0.0127,0
DSP105845,TXN205845,1989.64,100,credit_not_processed,digital_goods,375,1.0,1,0,0,0,1,1,0,0.1875,1.0,0.6,0,0,0,0,0,0,0.25,0.0363,0
DSP105846,TXN205846,7399.53,41,subscription_cancelled,digital_goods,1437,0.0,0,0,0,0,0,0,0,0.7185,0.0,0.24,0,1,1,0,1,0,0.25,0.0266,0
DSP105847,TXN205847,5020.18,34,fraud,digital_goods,810,0.0,1,0,0,0,0,0,0,0.405,0.0,-0.27,1,0,1,0,0,1,0.333,0.0349,0
DSP105848,TXN205848,1367.32,75,fraud,subscription,461,1.0,0,0,0,0,0,1,0,0.2305,1.0,0.15,0,1,1,0,0,0,0.25,0.0117,0
DSP105849,TXN205849,4375.42,31,credit_not_processed,electronics,984,1.0,0,1,1,0,1,0,0,0.492,1.0,0.16,1,0,1,0,0,0,0.417,0.055,0
DSP105850,TXN205850,6140.09,93,subscription_cancelled,travel,44,0.0,1,0,0,0,0,0,0,0.022,0.0,-0.54,0,0,0,0,0,1,0.167,0.4333,0
DSP105851,TXN205851,1236.23,48,credit_not_processed,retail,1043,0.0,1,0,0,0,0,1,0,0.5215,1.0,-0.17,0,0,0,0,0,0,0.167,0.0486,0
DSP105852,TXN205852,1081.63,40,fraud,electronics,1094,0.0,0,0,0,0,0,0,0,0.547,3.0,0.36,1,0,1,0,0,1,0.25,0.0242,0
DSP105853,TXN205853,1541.41,97,item_not_received,food_delivery,794,0.0,0,0,0,0,0,1,0,0.397,2.0,-0.23,1,1,0,0,0,0,0.25,0.1476,0
DSP105854,TXN205854,120.07,43,fraud,food_delivery,1406,0.0,0,1,0,1,0,0,0,0.703,3.0,-0.37,1,0,1,0,0,0,0.25,0.0122,0
DSP105855,TXN205855,1773.01,16,credit_not_processed,retail,1169,0.0,0,0,1,0,0,1,0,0.5845,0.0,-0.96,0,0,0,0,1,1,0.333,0.3865,1
DSP105856,TXN205856,2752.98,96,not_as_described,electronics,731,0.0,1,0,1,0,1,1,1,0.3655,1.0,-0.82,1,0,1,1,0,1,0.75,0.0037,0
DSP105857,TXN205857,1547.68,38,not_as_described,retail,1433,0.0,0,0,0,0,0,0,1,0.7165,1.0,1.0,0,1,0,1,0,0,0.25,0.0529,0
DSP105858,TXN205858,1890.65,79,not_as_described,food_delivery,233,0.0,0,0,0,0,1,1,0,0.1165,4.0,-0.46,1,0,0,0,0,0,0.25,0.0106,0
DSP105859,TXN205859,1282.44,80,item_not_received,food_delivery,1012,0.0,0,0,1,0,1,1,1,0.506,0.0,-0.35,1,1,0,0,0,0,0.5,0.2632,1
DSP105860,TXN205860,181.81,10,not_as_described,food_delivery,280,0.0,0,1,0,1,0,1,0,0.14,0.0,0.56,1,0,1,1,0,0,0.417,0.0649,0
DSP105861,TXN205861,7062.79,5,fraud,food_delivery,1204,1.0,0,0,0,1,0,0,0,0.602,0.0,-0.49,1,1,1,0,0,1,0.333,0.0122,0
DSP105862,TXN205862,927.2,99,not_as_described,travel,35,0.0,1,0,0,0,0,0,0,0.0175,0.0,-0.24,1,0,1,0,0,0,0.25,0.1874,0
DSP105863,TXN205863,722.15,7,duplicate_charge,food_delivery,1719,2.0,1,0,0,0,0,0,0,0.8595,1.0,0.47,0,0,0,0,0,0,0.083,0.1055,0
DSP105864,TXN205864,5208.16,40,not_as_described,travel,62,2.0,1,0,0,1,0,0,1,0.031,1.0,0.05,1,0,0,0,1,0,0.333,0.0594,0
DSP105865,TXN205865,3564.22,92,item_not_received,travel,995,0.0,1,0,0,0,1,1,1,0.4975,3.0,-0.68,1,0,0,1,0,1,0.583,0.1901,0
DSP105866,TXN205866,1759.99,22,credit_not_processed,subscription,1332,0.0,0,0,0,0,0,0,0,0.666,1.0,-0.29,0,0,0,0,0,0,0.0,0.0597,1
DSP105867,TXN205867,2891.03,63,duplicate_charge,subscription,832,1.0,1,0,0,0,0,1,0,0.416,2.0,0.47,1,0,0,0,0,1,0.333,0.1259,0
DSP105868,TXN205868,422.0,14,fraud,retail,430,1.0,0,0,0,0,1,0,0,0.215,0.0,-0.16,1,0,1,0,0,1,0.333,0.1309,0
DSP105869,TXN205869,1235.35,67,fraud,electronics,495,2.0,0,0,0,0,0,0,0,0.2475,1.0,-0.01,1,0,0,1,0,0,0.167,0.0498,0
DSP105870,TXN205870,4889.2,86,not_as_described,retail,1685,0.0,0,1,0,1,1,0,0,0.8425,2.0,-0.02,0,0,0,0,0,0,0.167,0.1015,0
DSP105871,TXN205871,680.52,30,item_not_received,digital_goods,262,1.0,0,0,1,0,0,0,0,0.131,2.0,0.6,0,0,0,1,0,0,0.167,0.0994,0
DSP105872,TXN205872,493.57,34,fraud,travel,1421,2.0,1,0,1,0,1,0,0,0.7105,1.0,-0.43,1,1,0,1,0,0,0.5,0.0248,0
DSP105873,TXN205873,1448.96,64,fraud,digital_goods,584,1.0,1,0,0,0,0,1,0,0.292,2.0,-0.79,1,0,0,0,0,0,0.25,0.1157,0
DSP105874,TXN205874,1483.35,95,fraud,travel,24,0.0,0,0,1,0,0,1,1,0.012,0.0,0.43,0,0,0,1,0,1,0.417,0.2531,0
DSP105875,TXN205875,2559.51,66,item_not_received,digital_goods,812,0.0,1,0,0,0,0,1,0,0.406,1.0,-0.7,1,0,1,0,1,0,0.417,0.0985,0
DSP105876,TXN205876,337.6,85,not_as_described,travel,189,0.0,0,1,0,0,0,0,0,0.0945,1.0,-0.69,0,1,0,0,1,1,0.333,0.1709,0
DSP105877,TXN205877,104.65,50,fraud,subscription,1528,0.0,1,0,0,0,1,1,0,0.764,0.0,0.47,0,0,1,1,1,0,0.5,0.3516,0
DSP105878,TXN205878,3365.16,16,duplicate_charge,subscription,1538,0.0,0,1,0,0,0,0,0,0.769,2.0,-0.22,1,0,1,1,0,1,0.417,0.7506,1
DSP105879,TXN205879,453.51,116,item_not_received,travel,434,0.0,0,0,0,1,0,0,1,0.217,2.0,0.05,0,0,1,0,0,0,0.167,0.0097,0
DSP105880,TXN205880,727.79,96,item_not_received,digital_goods,1546,1.0,0,0,0,0,0,1,0,0.773,1.0,-1.0,1,0,1,0,0,0,0.25,0.0404,0
DSP105881,TXN205881,150.92,6,item_not_received,subscription,1404,0.0,0,0,0,1,0,0,1,0.702,2.0,0.3,0,0,0,0,0,1,0.167,0.0141,0
DSP105882,TXN205882,3725.34,34,credit_not_processed,retail,1352,0.0,1,0,0,0,1,0,0,0.676,0.0,-0.51,1,0,0,0,0,0,0.25,0.0368,0
DSP105883,TXN205883,1901.39,50,subscription_cancelled,travel,158,0.0,0,0,0,0,0,1,1,0.079,1.0,0.52,1,1,0,0,0,1,0.417,0.1736,0
DSP105884,TXN205884,1826.57,10,item_not_received,digital_goods,255,1.0,0,0,0,1,0,0,0,0.1275,1.0,-0.03,1,0,0,0,0,0,0.083,0.0022,0
DSP105885,TXN205885,1814.3,103,fraud,food_delivery,316,2.0,0,0,0,0,0,1,0,0.158,1.0,0.38,1,1,1,0,0,0,0.333,0.2418,0
DSP105886,TXN205886,170.69,21,item_not_received,retail,1636,0.0,0,0,0,0,0,1,0,0.818,4.0,0.21,1,0,1,1,0,1,0.417,0.1943,1
DSP105887,TXN205887,500.11,25,fraud,subscription,652,1.0,0,0,0,0,0,1,0,0.326,3.0,-0.08,0,0,1,1,0,0,0.25,0.0108,0
DSP105888,TXN205888,852.58,39,credit_not_processed,digital_goods,1059,1.0,1,0,0,0,0,0,0,0.5295,6.0,-0.32,0,1,0,0,0,0,0.167,0.034,0
DSP105889,TXN205889,633.5,113,fraud,food_delivery,939,0.0,1,0,0,0,1,1,1,0.4695,0.0,-0.39,0,0,1,0,0,0,0.417,0.692,0
DSP105890,TXN205890,1020.95,28,subscription_cancelled,food_delivery,1999,1.0,0,0,0,1,1,0,0,0.9995,4.0,0.56,1,0,1,0,0,1,0.333,0.3698,0
DSP105891,TXN205891,1713.34,52,not_as_described,travel,361,0.0,0,0,0,0,0,1,0,0.1805,2.0,-0.88,1,0,0,0,0,1,0.25,0.065,0
DSP105892,TXN205892,3664.47,82,not_as_described,travel,1556,0.0,0,0,0,0,1,0,1,0.778,2.0,-0.68,0,0,0,1,1,0,0.333,0.0322,0
DSP105893,TXN205893,304.84,19,credit_not_processed,digital_goods,224,1.0,1,0,0,0,0,0,1,0.112,1.0,-0.15,0,0,1,0,1,0,0.333,0.1827,0
DSP105894,TXN205894,1327.65,11,fraud,subscription,1955,1.0,0,1,1,0,0,0,0,0.9775,3.0,-1.0,1,1,0,1,0,1,0.5,0.0309,0
DSP105895,TXN205895,2728.6,12,duplicate_charge,food_delivery,1131,0.0,1,0,1,0,0,0,0,0.5655,0.0,-0.19,1,1,0,0,0,1,0.417,0.0846,0
DSP105896,TXN205896,531.61,23,fraud,digital_goods,527,0.0,1,0,0,0,0,1,0,0.2635,1.0,-0.01,0,0,1,0,0,1,0.333,0.2732,0
DSP105897,TXN205897,1104.52,40,credit_not_processed,digital_goods,823,0.0,0,1,1,0,0,1,0,0.4115,1.0,0.44,1,0,0,0,0,0,0.333,0.1215,0
DSP105898,TXN205898,2135.71,113,not_as_described,travel,1456,0.0,1,0,0,1,1,0,1,0.728,0.0,0.7,1,0,0,0,1,0,0.417,0.004,0
DSP105899,TXN205899,1354.53,111,fraud,electronics,831,0.0,0,0,0,0,1,1,0,0.4155,1.0,-0.8,1,1,1,0,0,0,0.417,0.1596,0
DSP105900,TXN205900,2628.58,69,credit_not_processed,electronics,135,0.0,0,0,1,0,1,0,0,0.0675,0.0,0.07,0,0,1,0,0,0,0.25,0.1041,0
DSP105901,TXN205901,1472.47,113,fraud,travel,615,0.0,0,0,0,0,0,1,1,0.3075,1.0,0.44,0,1,0,0,0,0,0.25,0.1932,0
DSP105902,TXN205902,980.57,4,fraud,travel,1831,0.0,1,0,0,0,1,0,1,0.9155,0.0,0.18,1,0,0,0,0,0,0.333,0.3752,0
DSP105903,TXN205903,414.59,68,credit_not_processed,retail,742,0.0,1,0,1,0,1,1,0,0.371,2.0,0.25,1,0,0,0,1,0,0.5,0.1606,0
DSP105904,TXN205904,1715.0,54,item_not_received,food_delivery,981,0.0,0,0,0,0,1,0,0,0.4905,3.0,-0.23,0,0,0,0,0,0,0.083,0.0077,0
DSP105905,TXN205905,1480.26,15,credit_not_processed,digital_goods,368,0.0,0,1,0,0,0,1,0,0.184,1.0,-0.21,0,0,1,0,0,0,0.25,0.0614,0
DSP105906,TXN205906,496.29,67,not_as_described,subscription,53,1.0,1,0,0,0,1,0,0,0.0265,0.0,-0.38,1,1,0,1,0,0,0.417,0.1556,0
DSP105907,TXN205907,2397.2,55,not_as_described,food_delivery,541,1.0,0,1,1,1,1,0,1,0.2705,3.0,0.2,0,0,0,0,1,0,0.417,0.1375,0
DSP105908,TXN205908,4759.62,92,item_not_received,digital_goods,1736,1.0,0,1,0,0,0,0,0,0.868,1.0,0.62,0,1,0,0,0,1,0.25,0.1771,0
DSP105909,TXN205909,692.22,51,fraud,electronics,1084,0.0,1,0,0,0,1,1,0,0.542,4.0,0.26,0,0,1,0,0,0,0.333,0.4825,0
DSP105910,TXN205910,647.01,52,subscription_cancelled,subscription,754,0.0,0,1,0,0,0,0,0,0.377,3.0,-0.51,0,0,1,0,0,0,0.167,0.124,0
DSP105911,TXN205911,623.81,28,fraud,digital_goods,1044,1.0,0,0,0,0,0,0,0,0.522,1.0,-0.46,0,0,0,0,0,0,0.0,0.0071,0
DSP105912,TXN205912,249.97,57,not_as_described,retail,1625,1.0,0,1,0,1,0,0,0,0.8125,1.0,-0.6,0,0,0,0,0,0,0.083,0.0071,0
DSP105913,TXN205913,9941.58,10,item_not_received,digital_goods,1811,0.0,0,0,0,0,0,0,1,0.9055,1.0,-0.59,0,0,0,0,0,0,0.083,0.0592,0
DSP105914,TXN205914,855.01,68,item_not_received,travel,635,1.0,1,1,0,0,0,1,1,0.3175,3.0,0.06,0,1,0,1,0,1,0.583,0.6166,0
DSP105915,TXN205915,567.67,46,not_as_described,travel,1665,0.0,0,0,0,1,1,0,1,0.8325,0.0,-0.58,1,0,1,0,0,1,0.417,0.4058,0
DSP105916,TXN205916,434.08,33,credit_not_processed,subscription,1603,1.0,1,1,0,0,0,0,0,0.8015,2.0,-0.36,0,1,0,0,0,0,0.25,0.0467,1
DSP105917,TXN205917,908.72,45,duplicate_charge,electronics,14,0.0,0,0,1,0,0,1,1,0.007,1.0,0.44,1,0,1,0,0,1,0.5,0.8406,0
DSP105918,TXN205918,668.34,108,credit_not_processed,subscription,1788,2.0,1,0,0,1,0,0,0,0.894,1.0,-0.19,0,0,0,0,0,0,0.083,0.0756,0
DSP105919,TXN205919,5642.45,85,item_not_received,electronics,459,2.0,0,0,0,0,0,0,0,0.2295,2.0,-0.13,1,1,0,0,0,0,0.167,0.061,0
DSP105920,TXN205920,384.24,103,item_not_received,retail,1531,2.0,0,1,0,1,0,1,1,0.7655,0.0,-0.06,1,1,0,1,0,0,0.5,0.1392,0
DSP105921,TXN205921,287.57,48,fraud,retail,1775,0.0,0,0,0,0,1,1,1,0.8875,3.0,0.2,1,0,0,1,0,0,0.417,0.381,0
DSP105922,TXN205922,2325.72,48,duplicate_charge,electronics,1147,0.0,0,0,0,0,0,1,0,0.5735,2.0,-0.19,1,1,0,0,0,0,0.25,0.0818,0
DSP105923,TXN205923,1203.26,2,item_not_received,food_delivery,629,0.0,1,0,1,0,1,0,0,0.3145,1.0,-1.0,1,1,0,0,0,0,0.417,0.1729,1
DSP105924,TXN205924,1071.76,82,not_as_described,digital_goods,1710,0.0,0,1,0,0,0,1,1,0.855,0.0,-0.05,1,1,0,1,0,0,0.5,0.2172,0
DSP105925,TXN205925,2344.05,3,fraud,subscription,955,0.0,1,0,0,0,0,0,1,0.4775,0.0,-0.32,0,0,0,1,0,0,0.25,0.0871,0
DSP105926,TXN205926,1535.65,117,credit_not_processed,digital_goods,1536,0.0,1,0,0,0,0,1,0,0.768,2.0,0.87,0,1,0,0,0,0,0.25,0.0834,0
DSP105927,TXN205927,1278.17,83,credit_not_processed,subscription,1349,0.0,1,1,0,0,1,0,0,0.6745,1.0,-0.65,1,0,0,0,0,0,0.333,0.0466,0
DSP105928,TXN205928,328.44,56,credit_not_processed,electronics,641,0.0,0,1,0,0,0,0,0,0.3205,0.0,0.29,1,0,0,1,0,1,0.333,0.528,0
DSP105929,TXN205929,252.62,80,fraud,travel,1086,1.0,1,0,1,0,0,0,0,0.543,2.0,-0.14,0,1,0,0,0,1,0.333,0.005,0
DSP105930,TXN205930,664.86,120,subscription_cancelled,food_delivery,401,0.0,0,1,0,0,1,1,1,0.2005,2.0,1.0,0,0,0,0,1,0,0.417,0.1062,0
DSP105931,TXN205931,452.88,20,item_not_received,subscription,9,0.0,0,0,0,0,1,1,1,0.0045,1.0,0.27,0,0,0,0,1,0,0.333,0.0033,0
DSP105932,TXN205932,1753.21,90,item_not_received,electronics,1379,1.0,1,0,0,0,1,0,1,0.6895,1.0,0.82,0,1,1,0,1,1,0.583,0.4708,1
DSP105933,TXN205933,221.69,104,item_not_received,food_delivery,413,0.0,1,0,0,0,0,1,0,0.2065,0.0,-1.0,1,1,0,0,0,0,0.333,0.1979,0
DSP105934,TXN205934,856.49,71,item_not_received,digital_goods,1039,0.0,0,1,0,0,0,1,0,0.5195,0.0,-0.08,1,1,0,0,0,0,0.333,0.1147,0
DSP105935,TXN205935,1126.56,80,not_as_described,digital_goods,200,0.0,1,0,0,1,0,1,0,0.1,0.0,-0.36,0,0,0,0,0,1,0.25,0.0286,0
DSP105936,TXN205936,1287.35,61,item_not_received,travel,1309,1.0,1,0,0,0,1,0,0,0.6545,0.0,0.38,1,0,0,0,0,1,0.333,0.204,0
DSP105937,TXN205937,1996.13,19,item_not_received,retail,335,0.0,1,0,0,0,0,0,0,0.1675,2.0,0.18,1,0,0,0,0,1,0.25,0.0773,0
DSP105938,TXN205938,966.29,118,not_as_described,subscription,497,0.0,1,0,0,0,1,0,0,0.2485,3.0,0.3,1,1,0,0,0,1,0.417,0.4682,0
DSP105939,TXN205939,687.12,35,credit_not_processed,travel,294,1.0,0,0,0,0,0,1,1,0.147,1.0,-0.01,1,0,0,0,0,0,0.25,0.0356,0
DSP105940,TXN205940,4649.34,47,duplicate_charge,subscription,1834,0.0,1,0,0,1,0,0,0,0.917,1.0,0.47,1,0,0,0,0,0,0.167,0.0846,0
DSP105941,TXN205941,972.59,117,not_as_described,retail,1245,0.0,0,1,0,0,1,0,0,0.6225,2.0,0.01,1,0,0,0,0,1,0.333,0.0723,0
DSP105942,TXN205942,5536.57,7,fraud,digital_goods,1331,0.0,0,0,1,0,1,1,0,0.6655,2.0,-0.3,1,1,1,1,1,1,0.75,0.3703,0
DSP105943,TXN205943,967.65,49,credit_not_processed,travel,813,0.0,0,0,0,1,0,1,1,0.4065,1.0,0.04,1,0,1,1,0,1,0.5,0.3102,0
DSP105944,TXN205944,1317.81,67,fraud,retail,1716,0.0,0,0,0,0,0,1,1,0.858,3.0,0.61,0,0,1,0,0,0,0.25,0.6372,0
DSP105945,TXN205945,1165.9,29,item_not_received,subscription,133,1.0,1,0,0,0,0,0,0,0.0665,0.0,0.25,1,0,1,0,0,1,0.333,0.0243,0
DSP105946,TXN205946,1687.86,81,fraud,food_delivery,827,0.0,1,1,0,0,0,0,0,0.4135,2.0,0.18,1,0,0,0,0,0,0.25,0.0034,0
DSP105947,TXN205947,880.2,63,not_as_described,electronics,164,0.0,1,0,0,1,0,0,0,0.082,3.0,0.28,0,0,1,1,0,0,0.25,0.0044,0
DSP105948,TXN205948,1474.59,32,item_not_received,subscription,1394,1.0,0,1,0,0,1,0,0,0.697,2.0,0.12,0,1,0,0,1,1,0.417,0.1411,0
DSP105949,TXN205949,6190.77,25,not_as_described,retail,1900,0.0,0,0,0,0,0,1,0,0.95,3.0,-0.22,0,0,1,1,0,1,0.333,0.0164,0
DSP105950,TXN205950,3823.23,35,item_not_received,electronics,1532,1.0,1,0,0,0,0,0,1,0.766,1.0,0.05,1,0,0,0,0,1,0.333,0.22,0
DSP105951,TXN205951,3849.65,96,item_not_received,retail,309,2.0,0,0,0,0,0,0,1,0.1545,1.0,-1.0,1,1,1,1,0,1,0.5,0.0203,0
DSP105952,TXN205952,350.05,63,item_not_received,electronics,1576,0.0,1,1,1,0,1,0,1,0.788,1.0,-1.0,0,0,0,0,0,0,0.417,0.9682,1
DSP105953,TXN205953,411.53,96,fraud,subscription,507,0.0,0,0,0,0,1,0,0,0.2535,3.0,0.35,1,0,1,0,0,0,0.25,0.0266,0
DSP105954,TXN205954,1665.28,87,item_not_received,subscription,697,1.0,1,0,1,0,1,1,0,0.3485,1.0,-0.55,1,0,0,0,0,0,0.417,0.5524,1
DSP105955,TXN205955,2894.99,97,not_as_described,travel,1148,0.0,1,1,0,1,1,1,1,0.574,0.0,-0.59,1,0,0,0,1,0,0.583,0.023,0
DSP105956,TXN205956,797.01,103,not_as_described,retail,906,0.0,0,0,1,0,1,0,1,0.453,1.0,0.09,0,0,1,1,1,0,0.5,0.0295,0
DSP105957,TXN205957,666.75,75,fraud,retail,374,0.0,0,0,0,1,0,0,0,0.187,0.0,-0.08,1,1,0,0,1,0,0.25,0.0293,0
DSP105958,TXN205958,5398.32,44,not_as_described,retail,1059,0.0,0,0,0,1,0,1,0,0.5295,2.0,0.11,0,0,1,0,0,0,0.167,0.0085,0
DSP105959,TXN205959,2659.46,84,item_not_received,subscription,395,0.0,0,0,0,0,1,0,0,0.1975,1.0,-0.53,0,0,0,0,0,0,0.083,0.0526,0
DSP105960,TXN205960,3858.32,114,fraud,food_delivery,1436,0.0,0,0,1,1,0,1,0,0.718,1.0,0.21,0,0,0,0,0,1,0.25,0.0538,0
DSP105961,TXN205961,861.39,39,fraud,digital_goods,145,1.0,0,1,0,0,0,1,0,0.0725,1.0,-0.26,1,0,1,0,0,0,0.333,0.0851,0
DSP105962,TXN205962,796.3,59,item_not_received,retail,1620,0.0,1,0,0,0,1,0,1,0.81,2.0,0.6,1,0,1,0,0,1,0.5,0.0991,0
DSP105963,TXN205963,3459.54,106,item_not_received,retail,1961,0.0,0,0,0,0,1,1,1,0.9805,1.0,-0.25,1,0,0,0,0,0,0.333,0.0544,0
DSP105964,TXN205964,1029.96,72,duplicate_charge,digital_goods,1493,1.0,1,0,0,0,1,0,0,0.7465,1.0,0.21,1,0,0,1,0,1,0.417,0.0871,0
DSP105965,TXN205965,727.16,18,item_not_received,subscription,1212,0.0,0,0,1,1,0,1,0,0.606,2.0,-0.4,0,0,1,0,0,0,0.25,0.0151,0
DSP105966,TXN205966,537.43,43,duplicate_charge,electronics,882,1.0,1,1,0,0,0,1,0,0.441,2.0,0.96,0,1,0,0,0,0,0.333,0.0894,0
DSP105967,TXN205967,803.28,31,item_not_received,food_delivery,1059,0.0,0,0,0,1,0,1,0,0.5295,3.0,-0.08,1,0,0,0,1,1,0.333,0.002,0
DSP105968,TXN205968,3213.4,58,not_as_described,electronics,1024,0.0,1,0,0,0,1,1,1,0.512,0.0,0.13,1,0,0,0,1,0,0.5,0.0708,0
DSP105969,TXN205969,295.99,120,credit_not_processed,travel,1777,2.0,1,0,0,0,0,1,0,0.8885,0.0,0.42,1,0,1,0,0,0,0.333,0.0331,0
DSP105970,TXN205970,2512.55,101,item_not_received,digital_goods,255,0.0,0,0,0,0,1,1,1,0.1275,1.0,-0.15,0,0,0,0,1,1,0.417,0.0233,0
